Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,duration,year_name,start_year,end_year,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,hay_residue_kgha,crop,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,crop_residue_avg_kgha,crop_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,reference,flag,theme,TrtID,simple_trt_name,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,SL,PROVINCE,PCPTREGION,lowest_depth,soc_tha_lowest_depth,initial_dsm,lowest_depth_difference,first_soc_treatment,soc_dsm_difference,soc_tha_30cm
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1993,1983,2009,CT,NA,2864.35,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4521.975,no,NA,1624.9915,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4521.975,NA,1624.9915,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1994,1983,2009,CT,NA,2920.525,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3628.275,no,NA,1440.736,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3628.275,NA,1440.736,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1995,1983,2009,CT,NA,2963.96026,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3242.934783,no,NA,1365.516909,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3242.934783,NA,1365.516909,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,128.4,131.9,10,110.21,21.690000000000012,150.09000000000003
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1996,1983,2009,CT,NA,2676.388254,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3554.891304,no,NA,1370.881503,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3554.891304,NA,1370.881503,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1997,1983,2009,CT,NA,2791.866789,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,3516.438613,no,NA,1513.993297,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3516.438613,NA,1513.993297,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1998,1983,2009,CT,NA,2513.600152,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,2984.099691,no,NA,1319.447962,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2984.099691,NA,1319.447962,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,1999,1983,2009,CT,NA,1610.452187,NA,NA,CNL,CNL,CANOLA,CNL_TRT_PEA,NA,NA,2649.357692,no,NA,1064.95247,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2649.357692,NA,1064.95247,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2000,1983,2009,CT,NA,4370.340666,NA,NA,TRT,TRT,TRITCL,CNL_TRT_PEA,NA,NA,5437.718723,no,NA,2452.014847,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,5437.718723,NA,2452.014847,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2001,1983,2009,CT,NA,2115.184034,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,1963.855422,no,NA,407.9039456,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,1963.855422,NA,407.9039456,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2002,1983,2009,CT,NA,3065.124306,NA,NA,BAR,BAR,BARLEY,BAR,NA,NA,2721.551469,no,NA,1273.068671,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2721.551469,NA,1273.068671,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2003,1983,2009,CT,NA,2510.201112,NA,NA,CNL,CNL,CANOLA,CNL_TRT_PEA,NA,NA,5294.891304,no,NA,1951.273104,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,5294.891304,NA,1951.273104,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2004,1983,2009,CT,NA,4103.925222,NA,NA,TRT,TRT,TRITCL,CNL_TRT_PEA,NA,NA,4921.951886,no,NA,2256.469277,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4921.951886,NA,2256.469277,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2005,1983,2009,CT,NA,2711.147247,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,2853.231063,no,NA,556.4378311,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2853.231063,NA,556.4378311,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2006,1983,2009,CT,NA,1472.359528,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,1790.358744,no,NA,783.0523854,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,1790.358744,NA,783.0523854,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2007,1983,2009,CT,NA,1889.000962,NA,NA,CNL,CNL,CANOLA,CNL_TRT_PEA,NA,NA,4428.003648,no,NA,1579.251152,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4428.003648,NA,1579.251152,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2008,1983,2009,CT,NA,3822.78236,NA,NA,TRT,TRT,TRITCL,CNL_TRT_PEA,NA,NA,3983.042159,no,NA,1951.45613,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3983.042159,NA,1951.45613,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,NA,131.9,10,110.21,21.690000000000012,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,11,F75NS,1,27,2009,1983,2009,CT,NA,1332.449569,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,1848.753281,no,NA,318.120285,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,1848.753281,NA,318.120285,NA,Malhi et al. 2011b,NA,cpr,E1_F75NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,20,121.3733333,131.9,10,110.21,21.690000000000012,143.0633333
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2004,2004,2017,CT,NA,5655.11786,NA,NA,CRN,MAZ,CORNGR,CRN_SBN,NA,NA,5231.624,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,6662.676333,5231.624,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,88.7,74.2,0,88.7,-14.5,88.7
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2005,2004,2017,CT,NA,2886.346667,NA,NA,SBN,SBN,SOYBNS,CRN_SBN,NA,NA,3469.935,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,3664.4775,3469.935,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2006,2004,2017,CT,NA,7371.930933,NA,NA,CRN,MAZ,CORNGR,CRN_SBN,NA,NA,6658.393217,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,7091.506425,6658.393217,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2007,2004,2017,CT,NA,3229.889832,NA,NA,SBN,SBN,SOYBNS,CRN_SBN,NA,NA,3508.8575,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,3565.412917,3508.8575,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2008,2004,2017,CT,NA,6118.472034,NA,NA,CRN,MAZ,CORNGR,CRN_SBN,NA,NA,6263.981599,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,6199.021718,6263.981599,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2009,2004,2017,CT,NA,3191.878685,NA,NA,SBN,SBN,SOYBNS,CRN_SBN,NA,NA,3646.2,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,3399.822222,3646.2,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,104.2914079,74.2,0,88.7,-14.5,104.2914079
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2010,2004,2017,CT,NA,6341.353022,NA,NA,CRN,MAZ,CORNGR,CRN_SBN,NA,NA,5971.646194,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,7037.65203,5971.646194,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2011,2004,2017,CT,NA,3269.971366,NA,NA,SBN,SBN,SOYBNS,CRN_SBN,NA,NA,3323.312593,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,3694.53649,3323.312593,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2012,2004,2017,CT,NA,10320.315,NA,NA,CRN,MAZ,CORNGR,CRN_SBN,NA,NA,9491.034177,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,10723.39127,9491.034177,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2013,2004,2017,CT,NA,2724.87744,NA,NA,SBN,SBN,SOYBNS,CRN_SBN,NA,NA,4720.242317,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,5571.956817,4720.242317,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2014,2004,2017,CT,NA,7022.04,NA,NA,CRN,MAZ,CORNGR,CRN_SBN,NA,NA,10119.81176,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,11948.7408,10119.81176,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
E2,Harrow,42.166667,-82.666667,8,Ontario,Luvic Gleysol,Orthic,Medium,28,37,35,88.7,2004,1,NA,F3,1 IP,1,14,2015,2004,2017,CT,NA,2773.198364,NA,NA,SBN,SBN,SOYBNS,CRN_SBN,NA,NA,5663.492063,NA,NA,NA,NA,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,NA,NA,NA,NA,5925.925926,5663.492063,NA,NA,NA,Angers. et al. 1997,reference uncertain,cpr,E2_F3,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,2,570007,570,570007,ON,ON_1,30,NA,74.2,0,88.7,-14.5,NA
