SampleID,tillfac_FT,tillfac_RT,wfac_irri,k10,k20,k30,k40,k50,f1,f2,f3,f5,f6,f7,f8,tmax,topt,plig
11,3.9736783583780753,1.5710245728585868,1,16.98329512198488,4.894833575317357,7.829086663819682,0.1305887107599713,0.007961139156923164,0.36241588164639194,0.04278884571838192,0.24102168800800575,0.04904150656609423,0.12326115309552989,0.43455264553243855,0.42486335881611104,41.19523183237575,33.76521522062455,2.5008940193131566
12,3.9079495421509725,1.4160250429739245,1,20.00052674489359,4.470823367522773,7.919457144857915,0.1547743686843328,0.008359679105677642,0.36126010309631007,0.38752382034243504,0.5319475982259261,0.05663291705650883,0.1129407652031095,0.44974635079958947,0.4687214075525897,42.014643394940066,34.03714800022103,2.5877898019137793
13,2.7077083592221607,1.7197492252211086,1,18.622315031944332,4.92870978648249,6.79453074384314,0.15123986448296486,0.008849211606982862,0.23769784347148845,0.15163512323580286,0.5012244664284401,0.09049409159669164,0.0858305380470818,0.46118284599121107,0.44724518884917025,49.14506459373236,32.47401703010913,2.947844051887281
14,2.4179602237918414,2.8189125947440044,1,19.895090804548378,4.65205438813136,7.072287973275576,0.0992110036318414,0.008059957854277454,0.21605487371409776,0.17162018279222144,0.34121452716004574,0.06237676209654356,0.13096258495768298,0.4164510429435522,0.4279751141176396,45.697312005910554,34.911191032959,3.3465956652346067
15,2.1449413631277623,1.7746591203045101,1,17.465464030699593,4.634600489346096,7.4292344578852605,0.2660848954868717,0.00634398011993384,0.7998082569638407,0.4651985153713178,0.17152247656313702,0.04629885399592015,0.1810273507364304,0.4367514403492743,0.4454347672754922,49.47956115131686,33.824668656357346,3.212010104407091
16,2.506241481812065,1.555604467513971,1,19.264320418002036,5.0521423420176,6.91768636275013,0.14267231991110044,0.006472982136913342,0.640527566341688,0.29632711552821217,0.763942040687264,0.07517490123929199,0.04455585835510167,0.4439276212071944,0.4428889568054513,48.47595760297193,33.437225231895674,3.670212500279769
17,3.67899313810654,1.445299700487405,1,17.695057252682698,4.9746311837298,6.73522517247458,0.07493682532342105,0.006069642331745708,0.7643387600400275,0.49406206978012973,0.6628584217344178,0.06064136542892107,0.17236975435215515,0.410054863484323,0.4078041874763347,45.929188732994255,33.42159556968689,2.203330619788263
18,1.4405969351417385,2.498003570873756,1,17.609448298077773,5.207730106788207,6.6759438388922065,0.20107330897437733,0.005393927481789142,0.674830460726386,0.4022618313818008,0.39978203780762855,0.05021693268405087,0.028464577412235084,0.3848642782715717,0.4641433114683582,49.182373567284785,32.034766484628584,2.299374579324853
19,2.5424729457677344,1.8247847961308434,1,19.536903502536518,5.14126313723613,7.756961390326955,0.23069512584756036,0.00996543777324725,0.7305620664149524,0.28300494476689775,0.7196136457310525,0.05098691507612983,0.16085648273818662,0.41593890487656837,0.40821776161795253,41.23215795601532,35.28881850599774,2.697794332495425
20,3.6651967602415008,1.9802529420745558,1,17.028306760360067,5.109599725434714,6.978118673746698,0.27704754068939014,0.005956084824523423,0.5520381024731789,0.029436438916772372,0.4127843498735223,0.045289581040732094,0.1879597266646358,0.42586226952814593,0.4247071031213296,43.08701780607971,34.70532121962335,2.904423158738762
21,2.878926788974507,2.0350115317529998,1,20.019254030476652,5.1507265723618305,7.8048269055305894,0.1940425678846645,0.005105752266244963,0.1782371661805315,0.10312106386871381,0.26583551228961444,0.0771967887586113,0.11624800051640953,0.3975970039828979,0.44889590312289074,41.35666673588217,32.65580181542907,3.5170523372194733
22,2.8000553262982053,2.316128681268543,1,16.92184133593235,4.5800590818702105,6.806998393346881,0.09111373330815184,0.005783854763216805,0.5135800510781375,0.01988367833705619,0.18270577786623035,0.09114991390657937,0.10639351831939306,0.44410029853211996,0.4639406705019297,45.25553835757216,33.36760046240613,2.8630004815114662
23,2.841815556599572,1.3980549191818572,1,16.98005128348772,4.965069946943372,7.111918138017478,0.09533899969704357,0.006313228943052236,0.4208235530210124,0.20460833092440897,0.557738618602138,0.046808629090788076,0.08547055219954579,0.38543777181880085,0.42308380438406723,49.27745081868838,32.37143409574617,2.8720863372809253
24,1.6277948242465032,2.7444062443254515,1,18.738553363286144,5.050629846462389,8.07621177985413,0.28031414503491486,0.007952743128242436,0.6424689726318954,0.046376136174337,0.48218215136073994,0.07735451249204622,0.03729216681090183,0.4240646215714356,0.48142550168222514,49.212757573551734,31.678056130639835,3.478023259838112
25,3.77750224572015,1.6275972304260358,1,19.003419883429025,5.153658749517636,7.1907623574200645,0.2926098600425697,0.006989721886949846,0.5534309827677952,0.20415606340156753,0.2465944253440481,0.0537120628813717,0.17210048510976836,0.4353999476146521,0.4892094470962719,47.95015246322472,30.718175733484067,3.087014874070417
26,3.0878142225396816,2.609437465089839,1,17.91775615511709,4.505406303254315,7.009431363915168,0.0774762251559631,0.009647571923368379,0.24141553487131606,0.21920640168521063,0.125859301912901,0.05977096269201394,0.18507887009919854,0.42753996609603057,0.4140760160984053,48.82299704549415,33.63693271106478,3.767017752849031
27,1.4627593010538722,1.578674406996928,1,18.124172169133228,4.5837617589059985,6.735928560608449,0.15836145063432586,0.006625546945194947,0.2561670594193065,0.09953947927601496,0.776980373735982,0.09527114398787147,0.0977274429487344,0.4330323984043831,0.49347411549153275,44.91870865088794,34.35418266223446,3.6851219765562564
28,2.093236002562195,1.2025546617913059,1,18.90309224755054,4.439519075727519,7.184733008735385,0.07394039517203813,0.006609510664211121,0.5713685763560492,0.04944736330528627,0.168011499990453,0.08116647191494028,0.087671978560281,0.45266925058584473,0.4367471685348102,48.892358914586254,34.82901047879767,2.7582945385104978
29,2.808898851079121,1.6075452093905769,1,16.870866888110246,4.546853882325329,7.710365613792698,0.22576814606317783,0.006033970920235152,0.14456974242748927,0.015231406686353963,0.4416618530875305,0.03832174934104108,0.12715317063163267,0.46007753359304,0.44716132024073973,41.9744769097839,35.22497697665088,2.8896677310853267
30,3.049718856848497,2.0336983944536184,1,20.183913046314196,4.841936139404821,7.963069484695253,0.14165921750563848,0.007416969402516261,0.47771594643544407,0.10455045739939832,0.4095818063702201,0.06849770507763839,0.06406817076310516,0.38784007588557995,0.4604143280087854,43.305090757236584,30.899406056227498,2.0086750472821295
31,2.1769028180686756,2.2225328799253328,1,19.00760575052148,5.368247469051909,7.643452814763068,0.19108640896386747,0.008556496372756083,0.3058353862556024,0.4869869260341406,0.33077671805727293,0.07828890468405095,0.09687405497936068,0.42518541420486755,0.4327823383803782,41.18138019204978,32.85270278496422,3.59897561630886
32,2.57233613135796,2.475496492156293,1,19.362962108762073,4.642883100685957,7.926259582344071,0.29516191442969864,0.008254083574244286,0.6831006071560853,0.11967372448867909,0.6601963825039566,0.06044517997618298,0.07065222880820744,0.42439207993696165,0.4293797749261698,42.757748767622516,31.576617856756524,3.7819760067136956
33,1.5680308128221891,1.200754296506755,1,16.79115940695461,4.813439335053354,7.4871058710050304,0.1334407774859746,0.009367185625375713,0.3712056121691177,0.17799860313221255,0.2510605394661892,0.07064309720359324,0.15155411305834773,0.38718587330547444,0.4379554857672542,47.5634721658593,33.80780222876016,2.080136135206092
34,2.2148266991611103,1.12188326938916,1,19.100302608320256,4.633220763998474,7.405866646503452,0.12047475391348125,0.008980141765901353,0.12294282908914379,0.1702103548229353,0.6567079407677054,0.04840428142004693,0.18127996750371997,0.39258222790442593,0.44731279379535466,45.38625819013221,31.900604765108863,3.316138367476407
35,3.515762630407652,2.244093636977952,1,19.610334607561327,4.893898403458264,7.781146833084813,0.26848052404570066,0.006207700932255248,0.42917029617173835,0.18927943859649893,0.5358429555988639,0.08724546723129879,0.06955836026628735,0.3835274914735006,0.4333715090878867,42.60288145695487,33.520046247454545,2.561851098848507
36,3.1949106618617664,2.9982152236765254,1,20.298665878324723,5.294647025236529,6.897272242896613,0.08378753679612466,0.008973327302373945,0.24054976428873373,0.09622662155886903,0.7456969222351909,0.06310403055304126,0.1373297010640567,0.4362122321997117,0.48208932381539604,46.06489611622319,30.819570704349466,3.7216983014927245
37,3.040590914549539,1.3133859300059267,1,19.79569673477698,4.7573778151934265,7.62278059862745,0.1449793910262324,0.005384356158070732,0.7317397168675926,0.3086095584482925,0.29350595508115374,0.09779252319623623,0.10416438727656148,0.41302713926873913,0.4186880719610537,44.38386335458467,33.056120731406175,2.9718831411120483
38,2.0361848724672105,2.21445837769378,1,19.07240612684097,5.2816087864290315,7.389114725807533,0.18121822510877578,0.006835433591194451,0.29871788623186996,0.4255437109497429,0.23582788333464416,0.0864648714110097,0.15642529044030468,0.388569458554362,0.48556671610302526,40.95239175495179,30.736341953350827,2.918644422114361
39,2.8506455882287582,2.170158096953295,1,17.908655351375533,5.177887149302866,6.936659907978093,0.09677679105924908,0.007547128801017534,0.2804437817655178,0.3933066068079644,0.4979835608656752,0.06813885910400981,0.14255055794472807,0.3908573178658672,0.47958380556932884,47.58839075110713,32.98254979251873,2.705105738930404
40,3.4957067749809476,1.2791887106834912,1,18.59603384978776,4.608102234080099,8.03527271996664,0.13732196858693055,0.009772426989653613,0.7209305800436484,0.0683502478136979,0.36816685046339415,0.04402351520797936,0.08336924215759152,0.43989989139482755,0.4719419594746758,46.31979067666875,32.173052610031775,2.1263883579201064
41,2.6892504188068678,1.2202084948443808,1,20.28183876541746,4.569941959866393,7.5779819117116745,0.29370485953988973,0.005159335115454159,0.3736497891278379,0.39181947671232836,0.19697363209780308,0.09250223870212981,0.05611809646500973,0.4147780663686739,0.4567549798881635,47.50634302621521,35.106057467756834,2.776632585552521
42,3.2246827044499105,2.0120867270259186,1,18.31593233842482,4.666987800675547,6.707511329229837,0.2727801908171447,0.008719488693043823,0.29483210174539126,0.3963160983348128,0.5486618331725942,0.08704865379227256,0.10794417011646322,0.411411208594867,0.440144249091153,44.829132110891166,33.80393148208432,3.869743249972351
43,2.3254099056139585,2.569418715192471,1,19.762320970456162,4.862341223521112,7.271819087881894,0.23087269715612055,0.005935194022564683,0.013871598079360557,0.44173462705282,0.1988533985464368,0.05830359274945873,0.15418995944127906,0.428525552567102,0.4214734685033025,44.71709728643624,34.61540426321652,3.3080932016153817
44,1.8934622715759557,1.5680682555148377,1,20.31518124761356,4.783944880598872,7.673711464739647,0.12758588022699532,0.009259961650451879,0.22378171316154302,0.29264844959910724,0.26667228704688606,0.04453801958761038,0.03414237141316058,0.4103736127972305,0.46623857605044267,44.596883094162216,31.348656575314962,3.8066456062253566
45,1.9176858756291213,2.598179016794078,1,19.97392892249527,4.957634727246836,6.67747962069545,0.23771209535255283,0.00761753833256429,0.2148637991211191,0.44970084682192185,0.3141848129477352,0.04023655087532243,0.0740130055905995,0.3842482457147101,0.4344038242642209,46.89386981762178,31.681362427608146,3.259210811781231
46,3.554011124307802,2.3041038010916672,1,19.055037897069496,5.361590162258227,7.134090953437882,0.2743280636317716,0.005086611609976971,0.43260201833149425,0.14698562487159927,0.4148756194150308,0.048754468521479286,0.18632450770305237,0.3790014217561483,0.4312169418669376,46.166238506113416,33.23627080423776,3.820348887203727
47,1.8707025636444332,2.5726598418410864,1,17.021693373436293,4.781542183566429,7.709205308017023,0.15712335310323491,0.0073249358958797535,0.350678740637335,0.11904670517521351,0.7090740242914297,0.09196652604312311,0.11262269169165522,0.38642967127984856,0.4568499548976403,48.55633292286261,35.2703894634996,2.159107127170544
48,3.277285097410623,1.5651232882998882,1,18.413556963615026,5.287878188224942,7.513255355687356,0.24772428551884365,0.007803811202242505,0.17456570125118365,0.43682863746466744,0.2138219663411146,0.04640383706919965,0.10754699548740639,0.4264921410098858,0.4373631591596059,48.77413351756241,32.53847795448382,2.282434861373622
49,3.008969069199776,2.7851683582244444,1,16.740965762082485,4.998335808034046,6.899649371881588,0.27460276805412726,0.00906935738333501,0.04084669541080948,0.05324509581298567,0.3268268192786258,0.06922081152201817,0.1405450323871826,0.38549495482756757,0.44132103299106473,41.46853479104536,32.732626252878084,2.8096464408515023
50,2.9190529294692444,1.1965335204168224,1,18.336592960328236,4.86435273519814,7.571477105300557,0.1803304524341221,0.0075507998683222105,0.5186102083236654,0.48593107721499,0.33384718117774465,0.04185351114989445,0.11872857802170797,0.4467311193945995,0.48070053855256645,41.07194359797402,31.489729089137615,3.37699468291644
51,3.5331066279394086,1.2195812615277246,1,18.52765536623674,4.736457275463394,8.074588688139245,0.07653889173641382,0.009524098204954062,0.7091355840377347,0.4199094353211678,0.6769679690853461,0.07603409696593275,0.1895623677130998,0.4528566408507452,0.4148912910003495,46.80217563768919,32.40349835823651,3.928019813532941
52,1.8379357634065205,1.9185837268019095,1,18.114195649393064,4.924239915362573,7.862961272256394,0.29960225020263626,0.008409498442522017,0.7815900175035886,0.34144849678817113,0.7703528427492595,0.09673091105025425,0.02617918513679877,0.40548988420960586,0.47348249895048794,44.00451319934009,32.92588116283991,3.1880670796823685
53,2.668925013576215,1.8448325539929793,1,17.88766631938906,4.566417410288667,7.6755271387424795,0.19367096813214288,0.0057246278384968175,0.3698528633851139,0.21239697812044084,0.775280294346856,0.08873656977550498,0.06369685090254992,0.40479207328877226,0.4669210075589293,49.00706231643702,35.12372750912939,2.951841262686066
54,2.003180369214294,1.4591227696249263,1,18.008498818919875,4.614642913529138,7.882307973222277,0.26101777465931514,0.00898890267151175,0.0798360901058605,0.0933859178925273,0.7695880259434693,0.04559481512305024,0.04986297262962675,0.39108559404843396,0.4831195659542503,44.64439610100864,32.29038231556986,2.6865665955576112
55,2.4670325122944545,1.5486217187596485,1,18.096269287734593,4.4684032517003365,7.573132110671085,0.099569172601456285,0.008488584073198727,0.21084978264055448,0.3537605052014571,0.28327800358380195,0.09730252997029293,0.03944547253204044,0.42509566583034397,0.41778837869747076,44.76972788840811,32.96920252321143,2.9949567405865527
56,1.9622716901702806,2.7464692827337425,1,17.526149229834974,4.46595909303105,7.43538522390848,0.07039609510868695,0.006001072983460035,0.6482340441415343,0.35236219352311526,0.5758960494082888,0.09555208042731322,0.12426103409918027,0.4303347369015841,0.4876285087370826,41.39586961679673,34.263101324894244,3.94418903143052
57,2.0656782288599294,1.1627742584086955,1,16.988733661773637,4.53949516787833,6.7201699092786384,0.15506038319989482,0.00973259690820938,0.2846902890635794,0.1756362504719326,0.4759536448489875,0.07362089135312569,0.0879982854940393,0.42797024672745076,0.47071409710342993,49.442855455446754,33.61220990295239,2.7089496467844585
58,1.6134894722301512,1.5426307234084233,1,17.94652335140861,4.971494618320302,7.7212040233211505,0.14717352011909243,0.008000748644842534,0.7094001670174208,0.3409580421248856,0.2725907262545312,0.09872967666038102,0.05034973292711424,0.4068129664808493,0.4108451223908365,41.695124161164976,34.363884932170585,2.0352244247710334
59,3.1608534113270697,1.5404125043768435,1,17.361631011904358,4.62643157653389,7.99111089928533,0.13789920755295035,0.005680104414222296,0.10893225599904545,0.1672369539966653,0.16601962690947114,0.055380086761033856,0.05145740148508922,0.41670910645769166,0.4120594802420028,42.82755769492057,33.68367497388613,2.75138794863876
60,2.343957185578905,2.356128594419919,1,17.76449862830995,5.018366127347262,6.79128826550873,0.23805904589604773,0.008086068247499644,0.2835788320789836,0.4487834414263221,0.5739564486566932,0.058794365279513414,0.0321143173060799,0.4519572180604432,0.49324849553837674,43.32722819442116,35.1637158082049,2.323552959338296
61,3.4767536676363555,1.625047897480428,1,17.36880255259827,5.1249239309078405,7.688843855533032,0.15176094929717202,0.009030079613847192,0.610936739644406,0.45415200008663903,0.6302681273046182,0.05954226490354817,0.022766355483462102,0.4382799227613928,0.45898853679967117,44.638667647861176,33.34993936644588,2.450247987648938
62,2.5229116856316103,2.6794126064381563,1,17.180436782357003,4.8445600400416415,7.575371980791362,0.2543998903778056,0.008392582699109336,0.20884313101239038,0.41071307610351243,0.13537481081420558,0.05164079787308071,0.14171873537252191,0.39137697389152554,0.4752477494980744,44.119416426879354,33.549692163570676,3.7190105037502947
63,2.875376807990996,1.966157722604461,1,19.732656427839235,4.759137927391608,7.810396969795265,0.22104597329754008,0.00799350867907051,0.7836068850320951,0.414422956632907,0.1595718533289619,0.052446710647806524,0.09003649403678488,0.409481470257503,0.4426795274192118,48.108685713716085,34.358091314985906,3.379937588973902
64,1.5315298351159785,1.3877759510283358,1,17.929116211692033,5.217182373379455,8.126063426289297,0.2697716391022089,0.007111536122874823,0.7166147545127641,0.43721030551154494,0.7962242177098291,0.07048662920230604,0.031350287373086906,0.39625753770633415,0.45146843237423806,42.74824947303557,31.428217739384397,3.713851435390301
65,3.64701152077727,2.7703587446934543,1,19.63630866461678,4.692490638432661,8.067667186137914,0.12268839268447088,0.005039634846929693,0.6035641753655276,0.13404112662069267,0.40800724390288823,0.04513147931924858,0.11754841089416529,0.40611225167347215,0.4638432505455916,40.563083147362576,34.18544742309206,3.4361156450691634
66,1.7906962429109028,1.0635250347447582,1,20.15564780252888,5.173916128069944,7.411251794917537,0.11941894489651546,0.00917553628227557,0.46394404230197434,0.12368463819385321,0.4913890728554223,0.03924835879860516,0.18895467165762558,0.3912990960104372,0.4425939335803315,40.72635963472654,31.272002036955616,3.396630193751771
67,1.7101316202603745,2.4203132960000078,1,17.713201099461898,4.6706266971333275,6.788799095927384,0.11471357216339464,0.00700213944399613,0.08585283917665947,0.3949152338706362,0.5671336941502524,0.05490091207944113,0.025073975618653932,0.4383607226639707,0.49198633209220133,48.05878616938857,34.52080897143953,3.0267653664825485
68,3.4118690042760687,1.42910703202663,1,20.136976091250965,5.243090258642775,7.674564416387193,0.25286994384240874,0.005988756996502634,0.16290529081941815,0.2511863898813096,0.21107180864852854,0.07798517779442063,0.08498782826487906,0.39032578165308013,0.46161875824626536,48.87608613111125,34.702031103072954,3.9233289356417953
69,3.728266829043068,1.1079299100926145,1,17.77538141550268,4.475771326469677,7.54613921059276,0.22817615929709653,0.009481134774647654,0.057685674150660636,0.021527042801558274,0.5427193114459049,0.03798760621257918,0.11172027812949849,0.4108149681401979,0.4649514411848411,44.653664680079324,31.188393220096902,3.5248272993550636
70,3.633787930584373,1.640812328342814,1,19.323759063760495,4.562163846766283,8.07952951462376,0.2351677366046393,0.005804666728173615,0.22803722902732204,0.1727946109299646,0.663992167757242,0.07994147199492344,0.1870670352205378,0.46115259000434544,0.4080132388288924,44.4409164520253,31.592506839352026,3.1859762224447916
71,3.413696360417828,1.5877173301633447,1,18.679422264093464,4.8455972705965955,6.702956140958937,0.14389423024049122,0.005713766532745213,0.47377212437059035,0.4841148714872678,0.49047456497377717,0.09447905442967941,0.028200067715167535,0.45913332381952277,0.4224910396051174,47.98110072659003,34.48839920519334,2.972783963815309
72,3.687271516316943,1.5594374774335884,1,20.015601264650375,4.753002979166783,8.091777929910329,0.24969661031992502,0.007844342578459763,0.3181073318648362,0.13994240809646644,0.7299601473211544,0.04078655490918783,0.07227276971359504,0.43760181736605985,0.4265967581801559,43.97081756313401,33.05886594108936,2.0023199677225203
73,1.5421641957356127,2.989146280501038,1,18.925380278638077,4.920807273647841,6.887653539181454,0.12831131656452968,0.005606909615129698,0.16552969308244764,0.4430536909002415,0.6739143631602638,0.06772990049485512,0.15774221999539992,0.4181762978007272,0.48838587799804983,45.5853406361863,34.478554143182635,2.51764355078293
74,2.4630797398609108,1.666127762144897,1,19.456577915676057,4.8655825156722585,6.907762821076587,0.20981364254189513,0.006040609554643743,0.029041731639096978,0.2698746135819191,0.5197172887413763,0.04057260547506832,0.09458824170646492,0.43568342591831366,0.4359912629115489,42.150891120884566,32.25288600754961,3.895100560585037
75,2.0225977826848625,2.1529805243397133,1,19.67932496453193,4.531229527158388,6.687129546581898,0.2471665957215973,0.006457163472664543,0.49128556372363125,0.35468486759180995,0.3288492665708065,0.09749624311095942,0.09869381037489977,0.4105846197066978,0.4115461457598978,44.84715265287808,31.747653041855283,3.45522326514544
76,1.592597424241388,1.1558013693229294,1,19.74894798865747,4.565097809149772,7.031736583542079,0.14848731354173553,0.005046771990580018,0.6324027262521932,0.3581229956824172,0.19325517895824743,0.085239240797649607,0.11342553381257225,0.39290170882674214,0.42435621030303883,42.259298716424034,32.46895041196294,2.9377372434563003
77,1.7245217529377435,2.503358175847679,1,17.922802983401205,4.428782876756946,7.808147670611405,0.2810549304058664,0.009462084807647625,0.17616627165148036,0.29385261929828305,0.7539356376932236,0.07208592809539358,0.09017133529522457,0.38460325290710295,0.4453756369236717,44.65879162236792,34.92305280317851,3.142066552023869
78,2.230045473381877,2.95132638082793,1,19.1599088482711,4.9582339029941895,6.980405204278408,0.27976324511959916,0.008665048616507557,0.40822820168209734,0.3327142486517199,0.14551476037481334,0.04336423145160149,0.11008071851374118,0.4142215463988958,0.4619941473749536,45.52910129910917,33.30841643086586,3.1252008924768306
79,3.8323203491950872,1.659266629195772,1,20.291116469685527,4.960324935032706,7.384748782406058,0.07419614509271971,0.008977628099865978,0.42375945820516675,0.37917588154137344,0.7626618425367168,0.051289479336000046,0.124726935788095,0.4286211882509189,0.46228495481253135,43.05853693881864,30.741207890528553,3.1327273771450854
80,2.7811031804512254,2.19310752476519,1,18.082657588673428,5.036548098526629,7.869855085596284,0.18791803687768754,0.009418786037509563,0.5662083498764224,0.4087328905229727,0.7505947346976726,0.08442354575996916,0.09814897555439966,0.4165339846200412,0.4442126046057162,46.043872597621984,33.809507685263604,2.372166285196319
81,2.202021010229597,2.363317160377279,1,19.132210434086296,5.194579052089532,7.318038346783184,0.0688759384476575,0.006373837501109811,0.04560617192959879,0.25583564755419336,0.5396373235405191,0.04458295176029857,0.055113420338865834,0.40218500186397976,0.41239873088363793,45.90494084183243,34.41381914240342,2.846641033919994
82,2.0856068631265314,2.9084352407511327,1,18.022689969876616,4.553156690463419,7.764006904428788,0.14941071558108554,0.005290832318599569,0.40037349777178144,0.3117381991454663,0.3988104932682356,0.0633584712215634,0.0771608489602129,0.42676359460970387,0.4212652899558074,47.758384471912166,33.10263372715086,3.76013813656196
83,2.0402575997446664,2.489564984325785,1,19.137439024168813,4.691123714246438,6.9592570787927235,0.26194834923785365,0.007310726562951459,0.7417484953784012,0.08605405496890238,0.6663541298723314,0.0808385477184644,0.07363010714421747,0.38564288728606516,0.41673289237984457,41.32660539328493,34.71626781399865,2.242183452622034
84,3.6056651609898545,2.8499143296410328,1,20.240268974867092,5.0427699882553885,7.187845588933118,0.1715511752391169,0.009129699076360558,0.38403552975005706,0.12935655895018344,0.16384526698121338,0.04385026580967428,0.027687149906123525,0.381472636695642,0.4821679965483304,43.726676992990306,34.01897734978061,3.5421867150561885
85,1.5333628318060655,1.22363041783683,1,16.77030964850136,5.283664851626516,8.096411100975015,0.08095818993283901,0.009581546920968687,0.5004497737023375,0.054651434566396755,0.20198817793612836,0.0732683428380827,0.10975121583018221,0.4564756888252348,0.4103366014343687,47.659287136971486,34.59350291456245,3.7408173669953833
86,1.7321747877818066,2.417356840208173,1,16.876022367104863,5.2284314522887625,7.19308671051709,0.17813450004472445,0.005361430215354776,0.07121433693234111,0.17431441584504279,0.21238968948975673,0.08394801331874402,0.06895224393697688,0.45275560358794037,0.4484880817748071,48.336588411086936,33.83049059821692,2.893297271145508
87,2.3852357083151583,1.8621113678975962,1,17.672510236145207,5.366008472720366,6.849677990427213,0.2832817150464575,0.00547780664655962,0.02343581527437782,0.21961642612262514,0.5617760954837782,0.061958797688566145,0.18043199831598905,0.38065892964971626,0.4673880386076914,40.9000131639177,34.62930327321347,2.0269587187939324
88,3.424068975465046,1.1982358992192894,1,18.83711900293485,4.700781131638493,8.065459802891464,0.18100355787533473,0.009495627452972112,0.7173729974341556,0.04736348029288463,0.6082036957914941,0.05241745261944574,0.0347873560299119,0.40524164134065527,0.4944140323879849,42.37912643203628,33.47875241328735,3.075392373926472
89,3.153802323357808,1.4717803199924528,1,16.784715373012446,4.9402227515089745,7.74538630938692,0.1369641543525192,0.007040734436354832,0.687182352872342,0.27281866989028547,0.18081137491520496,0.07864256732537878,0.09636475112021436,0.4345059104831731,0.43581662284588907,43.57649114098563,32.146918883178195,2.0913340482101774
90,3.886352402871195,2.9593942790855654,1,16.97775316762938,4.917139790636841,6.861814922695719,0.15981749538336973,0.00979864839893533,0.7124688790785592,0.395578703762728,0.7463753221814754,0.07979315005864948,0.08717947759476258,0.4059070266946228,0.4482193309674086,45.62518261552742,32.78753058628075,2.5253487895438447
91,1.9679781295147722,2.383458800847176,1,18.91552973567047,4.57172515045174,7.949921006302229,0.10197327746228595,0.0073996774441818704,0.5098676648449758,0.38026492232976994,0.7907560286342865,0.07245217124614492,0.141993196132686,0.4183758596097864,0.4547835428570188,44.93048218173953,32.49688934819531,3.1655669066482224
