SampleID,tillfac_FT,tillfac_RT,wfac_irri,k10,k20,k30,k40,k50,f1,f2,f3,f5,f6,f7,f8,tmax,topt,plig
11,1.8152583133340814,2.8456897719944827,1,19.461575960289593,4.73675764201221,7.5962881006019005,0.15219491683557956,0.009231855165042217,0.7590933284504456,0.26387602697714185,0.5826553970308277,0.06653977046730043,0.12393511359384052,0.4118006282534078,0.48971283245479924,46.614352454161974,32.949189439832864,3.940459473468829
12,3.926424591600336,2.792933441803325,1,17.317284814685976,5.2584086307683116,7.080795308512356,0.10461968341245503,0.009460164797278122,0.34456312691339525,0.2148395050420272,0.20778048802714333,0.06749853609382686,0.1639846190135041,0.4446007773136888,0.4411130901743495,43.00614012775873,30.761029328058658,2.1204597972370682
13,3.5790669249462432,1.0611479940465651,1,19.278623364689786,4.501820938424556,7.305800311447625,0.12348224897208065,0.007718364565877709,0.4695495300581725,0.2636781372849087,0.21005901810626965,0.05852101632638858,0.07985730428028619,0.39731589879413604,0.4575524575595814,42.96461569437152,32.78923442869146,3.242015267530456
14,2.728732768431585,1.3407715340922586,1,17.490723087843694,4.572717202450027,6.900301521619726,0.1490269771948601,0.007257986105288146,0.49939473899923503,0.4062710961994755,0.443483290598495,0.08480869595058332,0.17334513419911962,0.396384756744856,0.43678978374034166,40.74642878356087,34.30147134557583,3.2599078218173236
15,2.121412822513608,1.0844711040658876,1,17.341410764473395,4.62179766562684,6.938935652242117,0.23040443478719425,0.00834800371658639,0.44252805436852855,0.08275241410702794,0.14065311979691034,0.05272098067404679,0.039529988356123216,0.4124329203978516,0.46495410160453293,43.8076584670879,30.96188786153458,2.2222749099843204
16,1.4602463982477782,2.0234601494944657,1,19.743139722374107,5.002729531236137,7.566925342077939,0.1467238329115007,0.00950979367161519,0.4584442161114095,0.08215249877836858,0.6339319402079797,0.04958400159444776,0.16750316981102106,0.3866084144363338,0.4931466806494631,46.73780143345264,31.385452517472917,2.166165072117932
17,2.7886172268560157,1.2766526930071413,1,20.19303880307074,4.661201876142091,7.212283501898553,0.18522761516509764,0.008370549959491474,0.19379204691988186,0.21730922246845508,0.1366126986129908,0.09609437801902812,0.06898285769104026,0.45920565390326457,0.47727232909774875,46.607407643144015,33.94728528964728,2.139833050291054
18,1.7914263308612628,2.6777243928178214,1,19.581739362348316,4.7828955177402355,7.048917931127055,0.2708257950380561,0.008887453644080088,0.7370681152332458,0.38151283700456706,0.4403828691875795,0.06900661202558782,0.030844596500392073,0.441703063637428,0.411227435760072,48.99871904908237,33.50384713507533,2.548897563206963
19,3.248362003989704,1.5276147576253862,1,17.2262826835569,5.233093370233541,8.025003180617933,0.2407560334408111,0.005233732645593118,0.25248675248677843,0.4001785613832376,0.18633858516556212,0.0381413069314952,0.09425058648508043,0.4386543247188125,0.47801279370488364,42.6667985643174,33.554983918508476,2.02170813245466
20,2.4785484550666066,1.4977095427154563,1,19.835189002472116,5.068275882108388,7.979780622065207,0.2232903949149484,0.007603491763176862,0.42748365905223185,0.47875765957384675,0.5891354214459658,0.07597272889986378,0.140981977753276,0.4458917402284434,0.4653839703393378,43.607537442110015,31.62148811676301,3.012404203028418
21,3.4772918002838735,2.6639121766770257,1,19.731440989992677,4.4999090505615715,7.1231623119272856,0.1064543572963006,0.007411205766301137,0.20665706785122634,0.20468011094302987,0.5195236947532278,0.06470578922933387,0.033987733192674355,0.42399348096862993,0.42986104534092595,42.92356429390982,30.8691269554938,2.933350288810674
22,3.39856487055365,1.6572058605654165,1,19.44677380267007,4.656623337257751,7.083149026949229,0.1373571237920355,0.0054615018682763914,0.7966484398838016,0.40870289771087187,0.7455128757507773,0.04005103657278744,0.08841319256460528,0.422797203205484,0.43200818129000956,49.02727196170133,32.0451238538358,3.143466053607408
23,2.3521736450436523,1.2165652143782937,1,17.614420462165842,5.1563532035667725,7.398038687603632,0.12487598034542285,0.0059567148779286075,0.39247425158191007,0.009132377153332346,0.46071943389314696,0.045082638354258145,0.09214633855132853,0.44144798960022535,0.43033447106299694,42.700176911149875,30.825424729821382,2.0240076698572373
24,3.8384720905348657,1.0595359793049284,1,19.778016462753016,5.018609792253775,6.971576234959122,0.15789160119731258,0.009247893217420207,0.6194619313643245,0.468677041631344,0.4360793029574678,0.0816588593811472,0.06455958628353896,0.3822490801219549,0.4549308986827405,44.07440254089259,31.15693710747581,3.29641676046513
25,1.579538496609358,1.751662475476507,1,18.14182730082171,4.765529086068282,6.853540890718028,0.17402224423725485,0.0052609391442360355,0.4734765525476216,0.41104798166901757,0.573846900795959,0.08229302450139633,0.15358576939798194,0.3967860029112613,0.4606887566013867,41.866836546625706,34.57255193019137,3.8309866420142353
26,2.2548764729845803,1.417662756809965,1,16.703802470691198,5.36007550579911,7.388677442881857,0.0972948910978362,0.005088990015666932,0.33901360674525616,0.3176800315025607,0.7748807238819079,0.08810573912254091,0.04885234042520868,0.45936344504353593,0.41271529177652444,49.38759025196009,30.95110926775608,2.2603679380058312
27,2.7954056099763136,2.00545254791202,1,18.011362426688034,5.254195222953348,6.7045261113160945,0.27907323951288826,0.009243771827918246,0.3512003998032026,0.2388637696040019,0.6492467962604948,0.07881045324099065,0.11762896855827887,0.4476941308414154,0.4858495794171305,44.3240721196644,34.730941585939455,2.9980899032945745
28,3.337584044113709,1.8257884717243722,1,19.239437206707244,5.127723256101757,7.083776545715425,0.1427512300962573,0.005798274368138519,0.7660119725266146,0.07372398005368701,0.5457945900267457,0.06770232380309864,0.17031809045532487,0.42379473731250134,0.4620139101731102,41.381062280969694,32.151889821648155,2.7344355484126135
29,1.7012477344404906,2.449105188969523,1,20.142863871107043,5.365469298957353,6.732955736186747,0.23130950493616748,0.006324044348159805,0.7822292937996774,0.3674123039986195,0.37988235242322554,0.05868653210363746,0.15332066391429866,0.4068155325131435,0.42100494458098664,49.264863462806915,33.66741244876925,3.147235494735651
30,3.8219514305055142,1.7946340895970352,1,19.08596612065658,5.021514864067249,6.959334887874537,0.06682210188926571,0.00884879405458807,0.15252697624454742,0.3969599304369553,0.6888841524042655,0.09228130980631988,0.09276980669067475,0.4406936482943595,0.48106956681193086,47.326827755721986,30.74568293664809,2.173063919482287
31,3.690981544973887,1.7860393789126539,1,17.216233737887908,5.166861501786951,6.667961846477343,0.20392081411676294,0.006482890588600422,0.7389756586461957,0.37804198893870256,0.5798765277995029,0.09020342748493701,0.08902040726285894,0.44604139808894605,0.473703996429462,47.046192328857025,34.66723891347211,3.900370189786889
32,2.8791324605973436,1.953458950940054,1,19.54536365809173,4.474046180885266,7.224380525657665,0.24825303173585142,0.00897553005204536,0.2504988178862212,0.24899664899897994,0.14017512095349377,0.07476209589654928,0.12269536232810935,0.38020034476209896,0.45637420271594076,42.829903214158726,35.08783327745795,2.6207663733591327
33,2.5904963572836017,1.596846044095233,1,19.511893635201712,4.843268522450649,7.795768446099768,0.2899951728045139,0.00905576874465798,0.3936328295198712,0.24839115675010137,0.43128750682882966,0.07814519370823679,0.0235414846782689,0.43716154098721316,0.4651767955357698,48.213700386125126,33.30739242828768,3.7987880934663116
34,2.0243084707255474,1.8175834204433485,1,20.247031621698408,5.004811490602642,7.55838358977695,0.1778020100756199,0.009264573591538938,0.509143359639335,0.28665173380560405,0.16804804986536037,0.06033245395340514,0.06636925875078654,0.4051528834620109,0.42300400650860276,48.435034090592296,32.80003277814258,3.6408692068946547
35,2.9726329824524003,1.4820356107419357,1,17.366154443486266,4.64195189241468,7.693444797867491,0.07965474447422521,0.00558570230892743,0.5998185535139987,0.3982930289929975,0.7535874395468738,0.08394154808341223,0.04516174782494782,0.41079280556847064,0.4618853715434857,47.722298248586014,33.952914470342996,3.1815638498286716
36,3.0796309101964345,1.8076964094997383,1,19.607352852737673,5.084787039995868,7.316317255329192,0.19417459065006903,0.007452612515110523,0.44476186624280645,0.3460200703351943,0.4070999489257112,0.0472475991508204,0.1531353381577227,0.40051293408785577,0.4323218229233916,40.88895322847762,34.98929238094457,2.6510203159409578
37,2.435449940030649,2.590189101754222,1,16.801033188649104,4.553292860197332,7.147937733165697,0.24548167729111062,0.008308548246126157,0.321422776309012,0.4383807513185467,0.270083897897182,0.04311885360546247,0.1880384693667479,0.41929454695119617,0.4424003803184582,47.839729471071855,33.22816939219121,3.5958491235328838
38,1.992898431953881,2.132088788657915,1,18.582711392813643,4.7607893928992935,7.455983788144403,0.1573334440820557,0.009890216006881093,0.45186653956903144,0.41894681341168055,0.32512750805774704,0.05809581027875026,0.06876461803304265,0.44181937820727657,0.40928829080438944,45.99528899517981,33.28551548273214,2.8587407169430517
39,1.9467598316090182,1.2979422582150437,1,20.317195509818152,4.817136879978762,7.975798635745468,0.09870077581487549,0.0098755593548261085,0.39065711132352476,0.0994050048019702,0.6867761260354193,0.0567365245708602,0.050972594261860946,0.40738955165206175,0.46108604695689864,45.60470046318951,33.35153120131303,2.8621069786557927
40,1.5287477705239318,1.4879205900328234,1,16.685557653744098,5.356306976559064,8.0431846020040485,0.13759033205283155,0.007109212869940092,0.42336003295768526,0.05259915001848619,0.2994031349116238,0.05509393353726878,0.08256659965231318,0.38835948702392914,0.43481596951692597,48.0947350543323,32.41873712883614,3.8750709521677345
41,2.243846959482506,1.3289224293720907,1,19.177806498162354,4.484573541747178,7.358122334443685,0.09957980750321085,0.005786321056813468,0.6092866646801798,0.052274789181943976,0.1855300015003188,0.057711198195578295,0.05036369620536687,0.3994737968025785,0.4505703722410463,43.33738824525615,34.28163498371076,2.660625366032589
42,2.362077357948944,2.421687504864298,1,16.921035336740708,5.099034829062619,6.682843203380834,0.17230119424458082,0.008611446202788503,0.2306002203859226,0.07517373801215203,0.3138204958513379,0.051261707231101114,0.0922936308618705,0.43358315429118555,0.4742780078561185,40.7800668256043,31.194385653925984,3.2569100914029407
43,3.7938191550660876,2.3252712679794056,1,17.022397636695484,4.921731209933353,8.046770461190707,0.24044579116381193,0.009423759597090539,0.7137753982528439,0.16986321103635268,0.10752777465879917,0.05701224142231792,0.18291967466152273,0.40776570456671063,0.4734358423751174,47.894659929004035,32.441797955834645,3.520238181434106
44,2.6581385031850076,2.8296328801377677,1,17.467949988215068,5.065488881711927,7.205437893674914,0.17839769239169825,0.006620423527236562,0.030257747664104682,0.28994009404339594,0.4978249427131145,0.07746462378969136,0.11723866306960583,0.44156311580813584,0.41912160566036827,40.55401243015495,33.107834212365745,2.9175309573831036
45,3.9379300033818465,1.6061058589541353,1,18.96673485628215,4.65172733134673,7.3835479231148495,0.23392780136649124,0.008485127421913203,0.1866407874055719,0.3599717125858527,0.45069809535965333,0.09982030216764495,0.14331725911087123,0.3916202551214704,0.4099651232850622,42.61751355773653,34.778132517272084,3.745579260258004
46,2.001351305362582,1.4990964600364678,1,17.528272310052508,4.435193864261159,6.992708207504638,0.12853116113958507,0.006665359895698494,0.05992097973483615,0.15212338642416895,0.37919076352771375,0.07442587071063184,0.1322757009583642,0.40552110186444595,0.4572704438293562,44.44152346414514,34.56584225110587,2.817698445963673
47,3.8798128241845404,1.6483385888221673,1,20.02405640222996,4.783768341418025,8.081196088693794,0.2714302242680048,0.005932358971600188,0.11367334452285897,0.4664746166411084,0.3410754923997913,0.08666261178234266,0.1529177784030605,0.4335046467428282,0.4936762217115029,48.42195364644332,31.22167956492469,2.1931296950983814
48,2.998392240520939,1.822164038341958,1,18.540309185416646,4.984412985171941,7.571119840641087,0.254988809424493,0.006759668819189537,0.6802182678158908,0.47747090172832435,0.5671222055576509,0.06387214740401692,0.0327088395305234,0.4162999836905608,0.48410476853884055,47.488247835717395,32.617738438504524,3.016441912233364
49,3.849487402529642,2.606110384705942,1,16.72530328479502,5.030709499920052,6.9116054032279,0.10232167933134362,0.006486482349094004,0.7573201762366878,0.45723597580120245,0.15759612299543807,0.07544693157286755,0.15173843650094698,0.41156175460723604,0.46921459421050504,40.734810108460486,31.254925750329868,3.303926063317806
50,1.995964134944277,2.992987526415847,1,18.62129073837162,4.539114261268321,6.830085551355341,0.27268355286965845,0.008426478304030607,0.5723177905950743,0.011532977311030961,0.7724867942979327,0.09149583289868547,0.11789705301090145,0.3919192890722165,0.47081772968981184,43.111089044942055,34.48324185226467,3.8985240320693704
51,1.6564164571830537,1.839700280999765,1,17.97211812777652,5.0081934570654205,6.937360325299986,0.13681162970650101,0.005472145992163569,0.28585127555477435,0.4495893334149511,0.2358604904802982,0.07976824778008834,0.08190693122069585,0.4234950835465584,0.41010494933451996,43.74490318034263,32.65610744120557,2.282446266966406
52,3.9865791754543314,1.1279940694891848,1,20.105935896466256,4.4808497067415995,7.296119527828964,0.2704967966412809,0.005619139253339963,0.40987029974847333,0.3785413800411341,0.6977740964610131,0.09903841970271361,0.11056500841539121,0.46005522763834245,0.4836314988405956,43.02137558489107,33.22224199324101,3.467384604443796
53,1.468340580449812,2.674029878251255,1,19.308430144937244,4.900603333423422,7.03851431550921,0.08723275973873632,0.009293170858443483,0.14201707426326818,0.1603017851120476,0.3921765983084683,0.09587798791421553,0.0836897945631668,0.4245133839750616,0.42775996431198204,44.81021383187687,33.27286609409176,3.4272728370469996
54,3.6363975743114483,1.197438067121897,1,17.690210543546918,4.800235056349971,6.902812240291276,0.105181163271104,0.008141833455676678,0.42254719924717443,0.3243572330103563,0.2083717141806381,0.09423109464686433,0.025163888908235822,0.44120462727666926,0.45405744007271714,48.92550229053595,32.72038769137353,2.2814572171838954
55,3.684892965308484,1.37820869534323,1,17.798195760355867,5.388732184908278,7.203931600579331,0.2995597542486936,0.006852710991621716,0.36660920045610984,0.24755940757787975,0.5072553052564385,0.04219798326958041,0.09968865247716896,0.42456904411722257,0.4335201378160785,41.77045177041041,31.49306903238926,2.1554081301665864
56,1.7140325361108406,1.4885611808975228,1,20.25212709670123,4.569677978414227,7.191946504603894,0.22380067314453236,0.007246131458497839,0.5857947245710298,0.4899374296558607,0.5418261922931299,0.0773307275970194,0.03378365820806008,0.39833507681600655,0.48442761963548836,44.13548307453445,32.76766225065928,3.428536207271274
57,2.5085819801475386,1.5397390697966329,1,16.930421003606217,4.534725460552215,8.040785117721073,0.15239778779597163,0.009327751963292248,0.024883986437900456,0.1791648708540723,0.5251782118183096,0.08548477389225503,0.07191652596645523,0.4298116394894729,0.4205475499822735,40.82881108246325,33.897250189360975,3.6429024146143347
58,3.9880363999911586,2.1891937400819734,1,19.000894327323863,5.178589916682425,6.930668367305342,0.09907949163592047,0.005946181738965679,0.2022648370171292,0.23485843055341066,0.44746417447843123,0.07178524576505366,0.05227009327106877,0.4489607439553114,0.4132566498057498,45.056030003791676,31.712078496421203,3.9876254823654893
59,2.2501538009716198,1.0972409817301667,1,19.194603376334626,4.514156913734456,7.469708056958691,0.11072223286320455,0.0056839977267012,0.17834450235548432,0.19533502672288333,0.3315961053821491,0.06790179126444855,0.04307637903208612,0.4181598854380036,0.43940957917604595,47.963524411194726,34.55003461596444,3.2064535109060817
60,2.7701734538686926,1.7316805946812965,1,18.10270804890832,5.295573771055578,7.214229540063116,0.08857283914600965,0.0058982859047909736,0.15604231590547832,0.11094029416177702,0.4972345006519696,0.04876558412112994,0.17506757305668436,0.39289147457546836,0.47189467692674836,47.41013920103805,34.120227577693164,2.1054683077335357
61,2.774231495412253,2.7644768595625644,1,19.94109357111757,5.066096361413668,7.263920917710923,0.11039224454022759,0.005412516551413574,0.5492987493704632,0.08655805266902573,0.4357434361200082,0.06983771283001126,0.037745456332084724,0.4551871681905286,0.4115880432492332,42.79469697639509,32.9600531799515,3.3260919775348157
62,3.4393088137253187,2.1489023525794035,1,16.982278370025824,4.79545681871558,8.096581731909142,0.059089571984793525,0.008589683137257817,0.4146223577024392,0.1392898846785957,0.3770963130474091,0.03898677360703307,0.06100800296343631,0.4507215624777116,0.4662115541217453,44.20800208837004,33.96262868305918,2.606566904088017
63,3.136060970559157,2.0678627517018464,1,20.302641104299298,4.471120452411072,7.221846627899026,0.20914450505992163,0.006915848935371032,0.17357138480687284,0.4505490871394807,0.2866050492435228,0.04349875510415924,0.09010025492098417,0.44085966019158995,0.4894147071882966,44.89114731153008,31.213631116148196,3.5437594759301283
64,2.9838455908953208,1.3172569110337644,1,19.180972705535357,5.116196692071659,7.678468272089139,0.14610657694476703,0.008988018293122294,0.6458077925057546,0.2880300641763271,0.7192382280896418,0.09518620989880315,0.1081315711769229,0.4254392968699755,0.43123559657982086,44.57997478012252,34.535837959728354,2.038106072503142
65,1.6731028080983552,1.585590365735814,1,17.370388288993947,4.880329116339544,7.8296500772219995,0.06417370289722645,0.007817760565908393,0.6776360101950611,0.3201664342027898,0.5594366250228603,0.07115490917049115,0.06134510272868676,0.39844117569195575,0.4875011899473262,43.37050114637869,31.339661110818273,2.2069375547547825
66,3.6657051836129746,2.873528701912146,1,17.254699311637086,4.477653938302095,7.691873403713648,0.25873092774472667,0.008503448402030626,0.6134450562091172,0.3560514441754382,0.5151687509631971,0.06266725151370325,0.13120814037910664,0.44270031515948755,0.40984781163862677,48.13954727594275,31.550803817557693,3.9807685445873067
67,3.2969972069470215,2.0199591095447538,1,16.8572067310387,5.179304687927188,6.765545050905729,0.06821293835937278,0.005496965089872246,0.7930768402985577,0.3012021863389888,0.6517174613411305,0.07924465865183901,0.05287690822404344,0.3954874761270527,0.42527760513374585,48.11505846415507,35.26879042407606,3.4700389765733854
68,2.888952087690402,1.9843587903650477,1,18.44095692021069,5.034804679483953,7.025368059949764,0.25657973926117833,0.006418075662299525,0.5601505032177153,0.31632818839305266,0.37554525835514074,0.06982219406122202,0.032042450245921505,0.447466221563844,0.46236822112562603,44.64282256531203,31.91865013160713,2.783395361223724
69,3.0767516843270974,1.9824345985609106,1,19.564429814886697,5.202305467165848,8.072397871420478,0.28691992348599993,0.007086370817248245,0.693872327821441,0.03225876442269189,0.6930109918506351,0.08841846504581324,0.12173456118929667,0.43969056302261633,0.4245635422515753,43.79909561327635,30.887472640058622,3.4043601178857497
70,2.785920429134136,1.995865299772937,1,17.480272231808165,5.21125494674317,7.13451399159072,0.1626025889530871,0.006351282686581835,0.5319404526697356,0.12944124249552075,0.5179355557644973,0.07899836620174372,0.1300951797973225,0.45699869124938364,0.4315758881719597,41.289657322059384,31.952373692595735,2.649166460115928
71,2.3649481569652444,2.653167552682571,1,17.4170970935893,5.055021299508568,7.5168943846544725,0.13854652155649755,0.008980138750761979,0.5706917155349953,0.07116728891832592,0.11859185971114786,0.06363618629410281,0.14605384746682365,0.39222184763910717,0.4168990588186006,48.83200617162022,31.66283317763977,3.84895197249949
72,3.0087932541085407,2.0843925856016576,1,17.715319604823318,4.410262028007056,7.931000424705176,0.07330895085982932,0.008635606579552405,0.7288926655797382,0.24639607493854523,0.7204202577927383,0.07937388596284761,0.0849566393452976,0.41512519972295503,0.4738166300958395,42.411937397967094,35.10269311121911,2.1946188667207025
73,2.37340723580881,1.5988559574675745,1,18.719617538598342,4.591761799329226,7.120377651322401,0.16514781855282978,0.008125839223432123,0.2579040714565083,0.176836566491734,0.7951904713384574,0.04751473264060868,0.16641954614561283,0.3970035910242386,0.4713086007828964,41.642126584166895,33.297030769655706,3.7525743960966356
74,2.5296455262273083,1.687805763284676,1,18.769905028942507,5.138856724695349,7.312039639149486,0.17929930729104393,0.006234875879271422,0.18281810565626017,0.3998257417814897,0.39751052998981906,0.07831089636600157,0.1155374831868033,0.4317602227796903,0.4880852794427681,44.007297622652956,31.91381537093375,3.625494215951767
75,2.8848229878182523,2.492083114752546,1,17.204113859343014,4.872066559195853,7.589265621499531,0.25461564493223093,0.008479380457057852,0.6693999409599394,0.3326064400794604,0.18935948496570348,0.08720148742885352,0.13655678684318903,0.40187860162028577,0.4678613479679288,48.517984581657686,32.57018810401682,3.053741508203559
76,2.404648667545011,2.1094412680892276,1,18.52713770438265,5.292624723900496,7.155717162950849,0.28089078787596433,0.005573094201699132,0.06729781985386042,0.15935279601371732,0.6501793923550053,0.0594674484969757,0.1598824863812304,0.39875167978464904,0.48084980065742744,43.749478340757314,33.42593048570555,2.065212031390052
77,1.4923848583692219,2.520014478205238,1,18.29428683928335,4.419178925316897,7.758751947022006,0.24808318150092848,0.00759633674526005,0.6895831226827321,0.18048093745366298,0.37046818891349254,0.05815380848332192,0.10993728732931894,0.4564878303399179,0.42799492808570155,48.36954416775447,31.638803903053777,2.562989631637465
78,1.5665814036488532,2.411086107464507,1,18.74671664403812,4.663851940098367,6.896819516617777,0.20523158823302481,0.006214924669011962,0.4625934963639383,0.4294860755394394,0.45160526859376116,0.05383478407495911,0.11276914248771501,0.43803526431377604,0.42582512805801354,43.7084460112208,32.66346101331614,2.2984931754344142
79,3.659896564317355,2.4073583810646086,1,17.828763001964845,4.982416505588195,7.659039998454796,0.14322254828093758,0.006091037948358571,0.2789315514414245,0.3323402450063776,0.20637632969396658,0.051311779338264606,0.14198757237840443,0.4453063912866153,0.456986288761294,47.41775308862119,34.886592550614445,3.7121871273280123
80,1.4591051434238906,2.6515189298470503,1,17.19633035599552,5.219331401673406,7.718889628924988,0.265735594780148,0.005395952958621783,0.11112464053377742,0.26304797927033247,0.14642083247641569,0.04768074805339309,0.12341543193387335,0.4031892321724976,0.4153950910692313,48.07944103674218,31.45164740621388,3.218649640726857
81,3.219769483636459,1.264044776943978,1,20.06550029738685,5.1910045790821036,7.509908226597226,0.11887668093342195,0.00855205638379557,0.5449220414254465,0.3190789546731443,0.6964636696060887,0.06840858644060116,0.12151854838716099,0.4016321511367215,0.4415541063543898,46.319403774428416,33.97657786285099,2.0598113244087437
82,1.9090382026339414,1.4015507666366176,1,18.542073712710362,5.231158635228187,7.938033980992037,0.1849968848503069,0.008513638014071621,0.7670836276486795,0.20551402735447372,0.5331782660056139,0.05231603065891657,0.09327922238549917,0.44760297583567726,0.49038542618493086,42.56711090746592,30.90218680880062,2.3695002363394013
83,1.8212225421559065,1.577099358303938,1,17.67623978285673,4.761985892059649,7.5225579174474815,0.24679639639255124,0.006055936456402997,0.3530859892223124,0.19386498174339253,0.31736496351358945,0.09605981950904056,0.1456944235859369,0.4574442215787247,0.4261075168548734,48.45000878059189,32.688743378599625,2.569188624731731
84,2.105334414678113,2.350016464004293,1,19.171022777506572,4.450621957985656,7.287906588528678,0.06544391914344533,0.007393893536969554,0.1204149038281641,0.33720650748666936,0.1968062852839474,0.07432288851519138,0.09849430256122957,0.4290888080258416,0.4475026163182687,44.49265179528692,33.0607854348927,3.4316634272071536
85,1.5732297257227357,2.2536407772679814,1,19.840290643151057,4.637520666254396,7.5046416182181614,0.17856580068851124,0.008327328305541306,0.5391551198984823,0.039792454777761825,0.24691992447883823,0.0983657222545559,0.048055816542280375,0.39035753093699643,0.4584424193821382,48.6638679594195,34.73554226390765,3.806371423668694
86,1.5121736934776884,1.5834549017376265,1,19.34589239039426,5.012374013342904,6.893152851179689,0.23652071595152235,0.00732524087956408,0.7029160786800296,0.14388873834809732,0.6290958423822419,0.056934086246664406,0.04778599975790363,0.4034517147246357,0.48557243709916015,44.42436056835833,34.59885607469071,2.7113493266622535
87,3.030175974166859,2.8750345832859168,1,17.659761877476516,5.237195637938142,7.637130115775886,0.20751831892773556,0.005103555428831606,0.42065708034356597,0.2101822520784107,0.7431695648110938,0.07691155964622763,0.029370422546821647,0.40441582902218587,0.4743732742853416,45.43247808321286,33.79832063979998,3.1731732050366697
88,3.935855878912518,1.2568871397986077,1,18.71547129603713,4.434195726879267,8.073402554514614,0.13812289143168413,0.007267677282011137,0.7852125417528605,0.3310989737770939,0.2482507868193323,0.04993569065508363,0.15787050970738056,0.37927792383978143,0.44763176754190587,45.6169210146186,32.65930881984484,3.9688888133410365
89,3.260651158463815,2.517670778873842,1,20.076521072110513,5.120276672078967,7.903587645600281,0.2414432439753716,0.009574599212689792,0.09546986616461305,0.33648223823123563,0.37364452995418107,0.09690967879155091,0.075342654033273,0.4380974168555355,0.4754840943832509,41.85105584935751,32.20627630048949,3.4508891656729395
90,1.8420407455277163,1.2824101558304393,1,18.087346083642238,5.092562404340473,7.11386070804217,0.28497995051227976,0.006725142996665091,0.371068353936011,0.4906168185142807,0.33978059288740625,0.07282999960941286,0.15905950563314836,0.44316142006938347,0.45472344021256084,44.847981022802415,35.044472006471274,2.0280980587033555
91,1.6340069183675572,2.139853441277519,1,17.426003929704635,5.198595086558363,6.699305937689646,0.15762852552514617,0.005480910164538073,0.5860101277844701,0.1470987942419073,0.7143963425447001,0.07047208966169297,0.15065109129374146,0.41529560471319316,0.46676867412689144,46.72776203611563,31.846968928092345,3.370573674709536
